Client,Material,Model_Line1,Model_Series,Description1,Description2,Emission_Standard,Passenger,Model_Line2,Description3,Description4,Qty,CreateDate,LastUpdateTime,WorkflowID,WorkflowRunID,RowActiveFlag,RowDeleteFlag
500,3002EBR,MG_COMET_EV,Play,Automatic,Electric,ELECT,04 Seater,MG_COMET_EV,                              ,Space Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,3003EBR,MG_COMET_EV,Plush,Automatic,Electric,ELECT,04 Seater,MG_COMET_EV,                              ,Space Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,3004EBR,MG_COMET_EV,Plush,Automatic,Electric,ELECT,04 Seater,MG_COMET_EV,                              ,Space Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,5101AWY,MG_CYBERSTER,Cyberster,Automatic,Electric,ELECT,02 Seater,MG_CYBERSTER,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,CYBERSTER,MG_CYBERSTER,Not Assigned,                              ,                              ,     ,               ,MG_CYBERSTER,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,MG_CYBERSTER,MG_CYBERSTER,Not Assigned,                              ,                              ,     ,               ,MG_CYBERSTER,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,5501EDV,MG_M9,DELUX,Automatic,Electric,ELECT,07 Seater,MG_M9,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,5502EDV,MG_M9,M9 Presidential Limo,Automatic,Electric,ELECT,07 Seater,MG_M9,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,MG_M9,MG_M9,Not Assigned,                              ,                              ,     ,               ,MG_M9,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,M9,MG_M9,Not Assigned,                              ,                              ,     ,               ,MG_M9,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2020EAF,MG_ZS_EV,100YR EDITION,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2027EAF,MG_ZS_EV,100YR EDITION,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2026EAF,MG_ZS_EV,ESSENCE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2025EAF,MG_ZS_EV,ESSENCE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dual Tone Iconic Ivory,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2008EAE,MG_ZS_EV,EXCITE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2014EAF,MG_ZS_EV,EXCITE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2006EAE,MG_ZS_EV,EXCITE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2001EAE,MG_ZS_EV,EXCITE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2008EAN,MG_ZS_EV,EXCITE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2021EAF,MG_ZS_EV,EXCITE PRO,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2004EAF,MG_ZS_EV,EXCITE_CBU,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2011EAF,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2009EAN,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2017EAF,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2009EAE,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2007EAE,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2002EAE,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2013EAF,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2015EAF,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dual Tone Iconic Ivory,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2016EAF,MG_ZS_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2023EAF,MG_ZS_EV,EXCLUSIVE PLUS,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dual Tone Iconic Ivory,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2024EAF,MG_ZS_EV,EXCLUSIVE PLUS,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2018EAF,MG_ZS_EV,EXCLUSIVE PRO,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dual Tone Iconic Ivory,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2019EAF,MG_ZS_EV,EXCLUSIVE PRO,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,Dark Grey,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2005EAF,MG_ZS_EV,EXCLUSIVE_CBU,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,2022EAF,MG_ZS_EV,EXECUTIVE,Automatic,Electric,ELECT,05 Seater,MG_ZS_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,MG_ZS_EV,MG_ZS_EV,Not Assigned,                              ,                              ,     ,               ,MG_ZS_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4101ECU,WINDSOR_EV,                          ,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4105ECU,WINDSOR_EV,ESSENCE,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4005ECU,WINDSOR_EV,ESSENCE,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4102ECU,WINDSOR_EV,EXCITE,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4002ECU,WINDSOR_EV,EXCITE,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4003ECU,WINDSOR_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,Black,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4103ECU,WINDSOR_EV,EXCLUSIVE,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4107ECU,WINDSOR_EV,INSPIRE,Automatic,Electric,ELECT,05 Seater,WINDSOR_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,WINDSOR_EV,WINDSOR_EV,Not Assigned,                              ,                              ,     ,               ,WINDSOR_EV,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4106ECU,WINDSOR_PRO,ESSENCE PRO,Automatic,Electric,ELECT,05 Seater,WINDSOR_PRO,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,4104ECU,WINDSOR_PRO,EXCLUSIVE PRO,Automatic,Electric,ELECT,05 Seater,WINDSOR_PRO,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
500,WINDSOR_PRO,WINDSOR_PRO,Not Assigned,                              ,                              ,     ,               ,WINDSOR_PRO,                              ,                              ,1,2026-03-23,2026-03-23 19:20:09.742545 UTC,177d1022-af6f-483b-bed3-7972f5e86646,af64435d-c1fc-4e66-9ad8-9a03aa4a522b,Y,N
